Date,Transect,Segment,Surveyed?,Wind speed,Wind direction,Weather,Visibility,Waveheight,Whitecaps,Observer_Left,Observer_Right,Onsurvey_Left,Onsurvey_Right,Glare_Left,Glare_Right,Observerconditions_Left,Observerconditions_Right,Comments
11/10/2011,23,2314,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,23,2315,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,23,2316,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,23,2317,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,4,405,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,4,406,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1601,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1602,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1603,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1604,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1605,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1606,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1607,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1608,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1609,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1610,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1611,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1612,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1613,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1614,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1615,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1616,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1617,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1618,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1619,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1620,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1621,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1622,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1623,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1624,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1625,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1626,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1627,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1628,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
19/04/2011,16,1629,Yes,5-10,NE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,5,501,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,5,502,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,5,503,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,5,504,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,5,505,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,5,506,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,5,507,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,5,508,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,5,509,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,5,510,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,5,511,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,5,512,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,11,1101,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,11,1102,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,11,1103,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,11,1104,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,11,1105,Yes,5-10,NE,Partly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,801,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,802,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,803,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,804,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,805,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,806,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,807,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,808,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,809,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,810,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,811,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,812,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,813,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,814,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,815,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,816,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,817,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,818,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,819,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
12/05/2012,8,820,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
07/10/2011,15,1521,Yes,5-10,N,Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
07/10/2011,15,1522,Yes,5-10,N,Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
07/10/2011,15,1523,Yes,5-10,N,Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,5,510,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,806,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,807,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,808,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,809,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,810,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,811,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,812,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,813,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,814,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,815,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,816,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,817,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,818,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,819,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/02/2011,8,820,Yes,5-10,SW,Mostly Sunny,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,401,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,402,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,403,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,404,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,405,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,406,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,407,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,408,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,409,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,410,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,411,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,412,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,413,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,414,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,415,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,416,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,417,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,418,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,4,419,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,701,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,702,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,703,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,704,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,705,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,706,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,707,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,708,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,709,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,710,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,711,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,712,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,713,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,714,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,715,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,716,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,7,717,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1002,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1003,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1004,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1005,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1006,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1007,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1008,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1009,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1010,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1011,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1012,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1013,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1014,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1015,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1016,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1017,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1018,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1019,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1020,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1021,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1022,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1023,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1024,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1025,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,10,1026,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1301,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1302,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1303,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1304,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1305,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1306,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1307,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1308,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1309,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1310,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1311,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1312,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1313,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1314,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1315,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1316,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1317,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1318,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1319,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1320,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1321,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
10/12/2010,13,1322,Yes,<5,N,Partly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,17,1705,Yes,5-10,NE,Mostly Cloudy,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,17,1706,Yes,5-10,NE,Mostly Cloudy,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,17,1707,Yes,5-10,NE,Mostly Cloudy,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
11/10/2011,17,1708,Yes,5-10,NE,Mostly Cloudy,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/12/2010,17,1702,Yes,5-10,NW,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/12/2010,17,1703,Yes,5-10,NW,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/12/2010,17,1704,Yes,5-10,NW,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/12/2010,17,1705,Yes,5-10,NW,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/12/2010,17,1706,Yes,5-10,NW,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/12/2010,17,1707,Yes,5-10,NW,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/12/2010,17,1708,Yes,5-10,NW,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/12/2010,17,1709,Yes,5-10,NW,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/12/2010,17,1710,Yes,5-10,NW,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/12/2010,17,1711,Yes,5-10,NW,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/12/2010,17,1712,Yes,5-10,NW,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/12/2010,17,1713,Yes,5-10,NW,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/12/2010,17,1714,Yes,5-10,NW,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
17/12/2010,17,1715,Yes,5-10,NW,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,Minimal,Minimal,Good,Good,
